solver.mapper.target.function.inner.inner;randomGenerator.seed;solver.mapper.target.signals;iterations;evals;births;elapsed.seconds;all→size;firsts→size;lasts→size;all→each[genotype]→uniqueness;all→each[solution]→uniqueness;all→each[fitness]→uniqueness;best→fitness→s.task.l.xVelocity;best→genotype→size
er.ds.num.treeMRF(postOperator=tanh);3;1;80;8100;8100;2282.535;100;1;13;1.0;1.0;1.0;2.034918230383046;22
er.ds.num.treeMRF(postOperator=tanh);2;1;81;8200;8200;2295.921;100;100;100;0.16;1.0;1.0;1.7011750902279075;34
er.ds.num.treeMRF(postOperator=tanh);1;1;81;8200;8200;2306.5;100;1;1;1.0;1.0;1.0;2.3750940741537376;42
er.ds.num.treeMRF(postOperator=tanh);3;1;81;8200;8200;2315.962;100;1;7;1.0;1.0;1.0;2.034918230383046;22
er.ds.num.treeMRF(postOperator=tanh);2;1;82;8300;8300;2324.249;100;100;100;0.16;1.0;1.0;1.7011750902279075;34
er.ds.num.treeMRF(postOperator=tanh);1;1;82;8300;8300;2330.931;100;1;1;1.0;1.0;1.0;2.3750940741537376;42
er.ds.num.treeMRF(postOperator=tanh);3;1;82;8300;8300;2338.819;100;1;1;1.0;1.0;1.0;2.034918230383046;22
er.ds.num.treeMRF(postOperator=tanh);2;1;83;8400;8400;2347.015;100;100;100;0.17;1.0;1.0;1.7011750902279075;50
er.ds.num.treeMRF(postOperator=tanh);1;1;83;8400;8400;2354.767;100;1;1;1.0;1.0;1.0;2.3750940741537376;42
er.ds.num.treeMRF(postOperator=tanh);3;1;83;8400;8400;2362.796;100;1;2;1.0;1.0;1.0;2.034918230383046;22
er.ds.num.treeMRF(postOperator=tanh);2;1;84;8500;8500;2369.931;100;100;100;0.16;1.0;1.0;1.7011750902279075;34
er.ds.num.treeMRF(postOperator=tanh);1;1;84;8500;8500;2378.339;100;1;1;1.0;1.0;1.0;2.3750940741537376;42
er.ds.num.treeMRF(postOperator=tanh);3;1;84;8500;8500;2384.323;100;1;2;1.0;1.0;1.0;2.034918230383046;22
er.ds.num.treeMRF(postOperator=tanh);2;1;85;8600;8600;2392.317;100;100;100;0.15;1.0;1.0;1.7011750902279075;34
er.ds.num.treeMRF(postOperator=tanh);1;1;85;8600;8600;2404.183;100;1;1;1.0;1.0;1.0;2.3750940741537376;42
er.ds.num.treeMRF(postOperator=tanh);3;1;85;8600;8600;2414.863;100;1;1;1.0;1.0;1.0;2.034918230383046;22
er.ds.num.treeMRF(postOperator=tanh);2;1;86;8700;8700;2426.533;100;100;100;0.15;1.0;1.0;1.7011750902279075;50
er.ds.num.treeMRF(postOperator=tanh);1;1;86;8700;8700;2437.415;100;1;6;1.0;1.0;1.0;2.3750940741537376;42
er.ds.num.treeMRF(postOperator=tanh);3;1;86;8700;8700;2446.991;100;1;1;1.0;1.0;1.0;2.034918230383046;22
er.ds.num.treeMRF(postOperator=tanh);2;1;87;8800;8800;2456.0;100;100;100;0.14;1.0;1.0;1.7011750902279075;34
er.ds.num.treeMRF(postOperator=tanh);1;1;87;8800;8800;2463.623;100;1;3;1.0;1.0;1.0;2.3750940741537376;42
er.ds.num.treeMRF(postOperator=tanh);3;1;87;8800;8800;2470.249;100;1;6;1.0;1.0;1.0;2.034918230383046;22
er.ds.num.treeMRF(postOperator=tanh);2;1;88;8900;8900;2480.053;100;100;100;0.14;1.0;1.0;1.7011750902279075;34
er.ds.num.treeMRF(postOperator=tanh);1;1;88;8900;8900;2488.847;100;1;1;1.0;1.0;1.0;2.3750940741537376;42
er.ds.num.treeMRF(postOperator=tanh);3;1;88;8900;8900;2496.548;100;1;1;1.0;1.0;1.0;2.034918230383046;22
er.ds.num.treeMRF(postOperator=tanh);2;1;89;9000;9000;2503.717;100;100;100;0.14;1.0;1.0;1.7011750902279075;34
er.ds.num.treeMRF(postOperator=tanh);1;1;89;9000;9000;2510.419;100;1;1;1.0;1.0;1.0;2.3750940741537376;42
er.ds.num.treeMRF(postOperator=tanh);3;1;89;9000;9000;2517.781;100;1;20;0.99;1.0;1.0;2.139466391328507;26
er.ds.num.treeMRF(postOperator=tanh);2;1;90;9100;9100;2526.168;100;100;100;0.13;1.0;1.0;1.7011750902279075;62
er.ds.num.treeMRF(postOperator=tanh);1;1;90;9100;9100;2532.443;100;1;1;1.0;1.0;1.0;2.3750940741537376;42
er.ds.num.treeMRF(postOperator=tanh);3;1;90;9100;9100;2540.799;100;9;6;1.0;1.0;1.0;2.139466391328507;26
er.ds.num.treeMRF(postOperator=tanh);2;1;91;9200;9200;2547.076;100;100;100;0.12;1.0;1.0;1.7011750902279075;34
er.ds.num.treeMRF(postOperator=tanh);1;1;91;9200;9200;2554.752;100;1;1;1.0;1.0;1.0;2.3750940741537376;42
er.ds.num.treeMRF(postOperator=tanh);3;1;91;9200;9200;2562.725;100;1;20;1.0;1.0;1.0;2.25620344483723;34
er.ds.num.treeMRF(postOperator=tanh);2;1;92;9300;9300;2570.494;100;100;100;0.12;1.0;1.0;1.7011750902279075;50
er.ds.num.treeMRF(postOperator=tanh);1;1;92;9300;9300;2578.401;100;1;1;1.0;1.0;1.0;2.3750940741537376;42
er.ds.num.treeMRF(postOperator=tanh);3;1;92;9300;9300;2588.048;100;26;25;0.97;1.0;1.0;2.25620344483723;34
er.ds.num.treeMRF(postOperator=tanh);2;1;93;9400;9400;2596.512;100;100;100;0.13;1.0;1.0;1.7011750902279075;50
er.ds.num.treeMRF(postOperator=tanh);1;1;93;9400;9400;2605.301;100;1;1;1.0;1.0;1.0;2.384132692417138;42
er.ds.num.treeMRF(postOperator=tanh);3;1;93;9400;9400;2613.368;100;59;41;0.84;1.0;1.0;2.25620344483723;34
er.ds.num.treeMRF(postOperator=tanh);2;1;94;9500;9500;2620.677;100;100;100;0.11;1.0;1.0;1.7011750902279075;26
er.ds.num.treeMRF(postOperator=tanh);1;1;94;9500;9500;2627.657;100;1;1;1.0;1.0;1.0;2.384132692417138;42
er.ds.num.treeMRF(postOperator=tanh);3;1;94;9500;9500;2635.671;100;92;8;0.64;1.0;1.0;2.25620344483723;34
er.ds.num.treeMRF(postOperator=tanh);2;1;95;9600;9600;2644.547;100;100;100;0.11;1.0;1.0;1.7011750902279075;50
er.ds.num.treeMRF(postOperator=tanh);1;1;95;9600;9600;2652.559;100;1;1;1.0;1.0;1.0;2.384132692417138;42
er.ds.num.treeMRF(postOperator=tanh);3;1;95;9600;9600;2661.051;100;100;100;0.62;1.0;1.0;2.25620344483723;34
er.ds.num.treeMRF(postOperator=tanh);2;1;96;9700;9700;2668.659;100;100;100;0.13;1.0;1.0;1.7011750902279075;34
er.ds.num.treeMRF(postOperator=tanh);1;1;96;9700;9700;2676.66;100;1;1;1.0;1.0;1.0;2.384132692417138;42
er.ds.num.treeMRF(postOperator=tanh);3;1;96;9700;9700;2683.42;100;100;100;0.71;1.0;1.0;2.25620344483723;34
er.ds.num.treeMRF(postOperator=tanh);2;1;97;9800;9800;2691.108;100;100;100;0.13;1.0;1.0;1.7011750902279075;50
er.ds.num.treeMRF(postOperator=tanh);1;1;97;9800;9800;2698.042;100;1;1;1.0;1.0;1.0;2.384132692417138;42
er.ds.num.treeMRF(postOperator=tanh);3;1;97;9800;9800;2705.386;100;100;100;0.78;1.0;1.0;2.25620344483723;38
er.ds.num.treeMRF(postOperator=tanh);2;1;98;9900;9900;2712.867;100;100;100;0.15;1.0;1.0;1.7011750902279075;50
er.ds.num.treeMRF(postOperator=tanh);1;1;98;9900;9900;2720.71;100;1;1;1.0;1.0;1.0;2.384132692417138;42
er.ds.num.treeMRF(postOperator=tanh);3;1;98;9900;9900;2728.117;100;100;100;0.77;1.0;1.0;2.25620344483723;38
er.ds.num.treeMRF(postOperator=tanh);2;1;99;10000;10000;2739.47;100;100;100;0.14;1.0;1.0;1.7011750902279075;26
er.ds.num.treeMRF(postOperator=tanh);1;1;99;10000;10000;2752.759;100;1;1;1.0;1.0;1.0;2.384132692417138;42
er.ds.num.treeMRF(postOperator=tanh);3;1;99;10000;10000;2763.004;100;100;100;0.82;1.0;1.0;2.25620344483723;34
er.ds.num.treeMRF(postOperator=tanh);4;1;0;100;100;0.0;100;1;1;1.0;1.0;1.0;0.21114599065246664;14
er.ds.num.treeMRF(postOperator=tanh);5;1;0;100;100;0.0;100;1;1;1.0;1.0;1.0;0.686523760889562;14
er.ds.num.treeMRF(postOperator=tanh);6;1;0;100;100;0.0;100;1;1;1.0;1.0;1.0;1.2171320044667857;10
er.ds.num.treeMRF(postOperator=tanh);4;1;1;200;200;58.464;100;1;1;1.0;1.0;1.0;0.8361414686704108;14
er.ds.num.treeMRF(postOperator=tanh);5;1;1;200;200;51.954;100;3;1;1.0;1.0;1.0;0.686523760889562;14
er.ds.num.treeMRF(postOperator=tanh);6;1;1;200;200;50.459;100;3;1;1.0;1.0;1.0;1.2171320044667857;10
er.ds.num.treeMRF(postOperator=tanh);4;1;2;300;300;80.112;100;1;1;1.0;1.0;1.0;0.8361414686704108;14
er.ds.num.treeMRF(postOperator=tanh);5;1;2;300;300;74.436;100;1;1;1.0;1.0;1.0;1.4357723467983459;18
er.ds.num.treeMRF(postOperator=tanh);6;1;2;300;300;71.609;100;7;1;1.0;1.0;1.0;1.2171320044667857;10
er.ds.num.treeMRF(postOperator=tanh);4;1;3;400;400;103.313;100;1;1;1.0;1.0;1.0;1.2291348397705835;18
er.ds.num.treeMRF(postOperator=tanh);5;1;3;400;400;98.021;100;1;1;1.0;1.0;1.0;1.4357723467983459;18
er.ds.num.treeMRF(postOperator=tanh);6;1;3;400;400;95.027;100;1;1;1.0;1.0;1.0;1.2309276144030055;46
er.ds.num.treeMRF(postOperator=tanh);4;1;4;500;500;125.954;100;1;1;1.0;1.0;1.0;1.2298233989843843;26
er.ds.num.treeMRF(postOperator=tanh);5;1;4;500;500;120.507;100;1;1;1.0;1.0;1.0;1.4357723467983459;18
er.ds.num.treeMRF(postOperator=tanh);6;1;4;500;500;120.209;100;1;1;1.0;1.0;1.0;1.2370200855402236;10
er.ds.num.treeMRF(postOperator=tanh);4;1;5;600;600;155.982;100;1;1;1.0;1.0;1.0;1.9331272811826479;38
er.ds.num.treeMRF(postOperator=tanh);5;1;5;600;600;153.67;100;1;1;1.0;1.0;1.0;1.6095557749191425;18
er.ds.num.treeMRF(postOperator=tanh);6;1;5;600;600;157.169;100;1;29;1.0;1.0;1.0;1.3490935177379577;46
er.ds.num.treeMRF(postOperator=tanh);4;1;6;700;700;191.882;100;1;1;1.0;1.0;1.0;1.9331272811826479;38
er.ds.num.treeMRF(postOperator=tanh);5;1;6;700;700;188.258;100;4;1;1.0;1.0;1.0;1.6095557749191425;18
er.ds.num.treeMRF(postOperator=tanh);6;1;6;700;700;187.199;100;1;1;1.0;1.0;1.0;1.4523877875390758;46
er.ds.num.treeMRF(postOperator=tanh);4;1;7;800;800;220.09;100;1;16;1.0;1.0;1.0;2.278118313555325;38
er.ds.num.treeMRF(postOperator=tanh);5;1;7;800;800;214.227;100;13;4;1.0;1.0;1.0;1.6095557749191425;18
er.ds.num.treeMRF(postOperator=tanh);6;1;7;800;800;213.805;100;2;12;1.0;1.0;1.0;1.5288086809761423;42
er.ds.num.treeMRF(postOperator=tanh);4;1;8;900;900;248.982;100;1;39;1.0;1.0;1.0;2.278118313555325;38
er.ds.num.treeMRF(postOperator=tanh);5;1;8;900;900;248.023;100;27;1;1.0;1.0;1.0;1.6095557749191425;18
er.ds.num.treeMRF(postOperator=tanh);6;1;8;900;900;250.097;100;11;55;1.0;1.0;1.0;1.5288086809761423;42
er.ds.num.treeMRF(postOperator=tanh);4;1;9;1000;1000;284.307;100;1;6;1.0;1.0;1.0;2.278118313555325;38
er.ds.num.treeMRF(postOperator=tanh);5;1;9;1000;1000;281.034;100;42;7;0.94;1.0;1.0;1.6095557749191425;18
er.ds.num.treeMRF(postOperator=tanh);6;1;9;1000;1000;278.027;100;36;15;1.0;1.0;1.0;1.5288086809761423;42
er.ds.num.treeMRF(postOperator=tanh);4;1;10;1100;1100;309.731;100;1;60;1.0;1.0;1.0;2.278118313555325;38
er.ds.num.treeMRF(postOperator=tanh);5;1;10;1100;1100;302.783;100;67;33;0.78;1.0;1.0;1.6095557749191425;18
er.ds.num.treeMRF(postOperator=tanh);6;1;10;1100;1100;301.331;100;80;1;1.0;1.0;1.0;1.5288086809761423;34
er.ds.num.treeMRF(postOperator=tanh);4;1;11;1200;1200;331.539;100;1;26;1.0;1.0;1.0;2.278118313555325;38
er.ds.num.treeMRF(postOperator=tanh);5;1;11;1200;1200;325.983;100;100;100;0.61;1.0;1.0;1.6095557749191425;18
er.ds.num.treeMRF(postOperator=tanh);6;1;11;1200;1200;326.93;100;100;100;1.0;1.0;1.0;1.5288086809761423;42
er.ds.num.treeMRF(postOperator=tanh);4;1;12;1300;1300;360.805;100;1;1;1.0;1.0;1.0;2.278118313555325;38
er.ds.num.treeMRF(postOperator=tanh);5;1;12;1300;1300;358.132;100;1;99;0.76;1.0;1.0;2.133474364641142;22
er.ds.num.treeMRF(postOperator=tanh);6;1;12;1300;1300;358.398;100;100;100;1.0;1.0;1.0;1.5288086809761423;30
er.ds.num.treeMRF(postOperator=tanh);4;1;13;1400;1400;393.198;100;1;22;1.0;1.0;1.0;2.278118313555325;38
er.ds.num.treeMRF(postOperator=tanh);5;1;13;1400;1400;389.566;100;1;99;0.84;1.0;1.0;2.133474364641142;22
er.ds.num.treeMRF(postOperator=tanh);6;1;13;1400;1400;387.084;100;100;100;1.0;1.0;1.0;1.5288086809761423;38
er.ds.num.treeMRF(postOperator=tanh);4;1;14;1500;1500;420.652;100;1;8;1.0;1.0;1.0;2.278118313555325;38
er.ds.num.treeMRF(postOperator=tanh);5;1;14;1500;1500;416.924;100;1;99;0.88;1.0;1.0;2.133474364641142;22
er.ds.num.treeMRF(postOperator=tanh);6;1;14;1500;1500;416.864;100;100;100;1.0;1.0;1.0;1.5288086809761423;34
er.ds.num.treeMRF(postOperator=tanh);4;1;15;1600;1600;450.212;100;1;1;1.0;1.0;1.0;2.278118313555325;38
er.ds.num.treeMRF(postOperator=tanh);5;1;15;1600;1600;444.639;100;1;98;0.93;1.0;1.0;2.133474364641142;22
er.ds.num.treeMRF(postOperator=tanh);6;1;15;1600;1600;441.715;100;100;100;1.0;1.0;1.0;1.5288086809761423;38
er.ds.num.treeMRF(postOperator=tanh);4;1;16;1700;1700;475.768;100;1;3;1.0;1.0;1.0;2.278118313555325;38
er.ds.num.treeMRF(postOperator=tanh);5;1;16;1700;1700;473.187;100;1;90;0.94;1.0;1.0;2.133474364641142;22
er.ds.num.treeMRF(postOperator=tanh);6;1;16;1700;1700;469.794;100;100;100;1.0;1.0;1.0;1.5288086809761423;42
er.ds.num.treeMRF(postOperator=tanh);4;1;17;1800;1800;499.866;100;1;12;1.0;1.0;1.0;2.278118313555325;38
er.ds.num.treeMRF(postOperator=tanh);5;1;17;1800;1800;495.134;100;1;71;0.98;1.0;1.0;2.133474364641142;22
er.ds.num.treeMRF(postOperator=tanh);6;1;17;1800;1800;490.465;100;100;100;1.0;1.0;1.0;1.5288086809761423;42
er.ds.num.treeMRF(postOperator=tanh);4;1;18;1900;1900;522.591;100;1;15;1.0;1.0;1.0;2.278118313555325;38
er.ds.num.treeMRF(postOperator=tanh);5;1;18;1900;1900;519.354;100;1;57;0.99;1.0;1.0;2.133474364641142;22
er.ds.num.treeMRF(postOperator=tanh);6;1;18;1900;1900;516.748;100;100;100;1.0;1.0;1.0;1.5288086809761423;42
er.ds.num.treeMRF(postOperator=tanh);4;1;19;2000;2000;548.875;100;1;13;1.0;1.0;1.0;2.278118313555325;38
er.ds.num.treeMRF(postOperator=tanh);5;1;19;2000;2000;546.23;100;1;25;0.99;1.0;1.0;2.133474364641142;22
er.ds.num.treeMRF(postOperator=tanh);6;1;19;2000;2000;542.139;100;1;99;1.0;1.0;1.0;1.758004003863155;42
er.ds.num.treeMRF(postOperator=tanh);4;1;20;2100;2100;574.066;100;1;1;1.0;1.0;1.0;2.3593399950577445;70
er.ds.num.treeMRF(postOperator=tanh);5;1;20;2100;2100;570.625;100;2;43;0.92;1.0;1.0;2.133474364641142;22
er.ds.num.treeMRF(postOperator=tanh);6;1;20;2100;2100;568.283;100;3;96;1.0;1.0;1.0;1.758004003863155;30
er.ds.num.treeMRF(postOperator=tanh);4;1;21;2200;2200;602.762;100;1;1;1.0;1.0;1.0;2.3593399950577445;70
er.ds.num.treeMRF(postOperator=tanh);5;1;21;2200;2200;596.173;100;3;30;0.92;1.0;1.0;2.133474364641142;22
er.ds.num.treeMRF(postOperator=tanh);6;1;21;2200;2200;592.991;100;10;83;1.0;1.0;1.0;1.758004003863155;30
er.ds.num.treeMRF(postOperator=tanh);4;1;22;2300;2300;624.481;100;1;1;1.0;1.0;1.0;2.3593399950577445;70
er.ds.num.treeMRF(postOperator=tanh);5;1;22;2300;2300;618.355;100;3;21;0.92;1.0;1.0;2.133474364641142;22
er.ds.num.treeMRF(postOperator=tanh);6;1;22;2300;2300;615.584;100;28;49;1.0;1.0;1.0;1.758004003863155;42
er.ds.num.treeMRF(postOperator=tanh);4;1;23;2400;2400;646.731;100;1;1;1.0;1.0;1.0;2.3593399950577445;70
er.ds.num.treeMRF(postOperator=tanh);5;1;23;2400;2400;642.674;100;3;12;0.92;1.0;1.0;2.133474364641142;22
er.ds.num.treeMRF(postOperator=tanh);6;1;23;2400;2400;643.596;100;62;1;1.0;1.0;1.0;1.758004003863155;30
er.ds.num.treeMRF(postOperator=tanh);4;1;24;2500;2500;678.343;100;1;1;1.0;1.0;1.0;2.3593399950577445;70
er.ds.num.treeMRF(postOperator=tanh);5;1;24;2500;2500;675.801;100;3;63;0.93;1.0;1.0;2.133474364641142;22
er.ds.num.treeMRF(postOperator=tanh);6;1;24;2500;2500;675.701;100;100;100;1.0;1.0;1.0;1.758004003863155;30
er.ds.num.treeMRF(postOperator=tanh);4;1;25;2600;2600;710.714;100;1;1;1.0;1.0;1.0;2.3940759042463795;70
er.ds.num.treeMRF(postOperator=tanh);5;1;25;2600;2600;706.203;100;3;40;0.96;1.0;1.0;2.133474364641142;22
er.ds.num.treeMRF(postOperator=tanh);6;1;25;2600;2600;706.793;100;100;100;1.0;1.0;1.0;1.758004003863155;38
er.ds.num.treeMRF(postOperator=tanh);4;1;26;2700;2700;742.225;100;1;1;1.0;1.0;1.0;2.3940759042463795;70
er.ds.num.treeMRF(postOperator=tanh);5;1;26;2700;2700;740.277;100;3;17;0.98;1.0;1.0;2.133474364641142;22
er.ds.num.treeMRF(postOperator=tanh);6;1;26;2700;2700;739.931;100;100;100;1.0;1.0;1.0;1.758004003863155;38
er.ds.num.treeMRF(postOperator=tanh);4;1;27;2800;2800;774.84;100;1;1;1.0;1.0;1.0;2.3940759042463795;70
er.ds.num.treeMRF(postOperator=tanh);5;1;27;2800;2800;770.653;100;3;2;0.98;1.0;1.0;2.133474364641142;22
er.ds.num.treeMRF(postOperator=tanh);6;1;27;2800;2800;768.962;100;100;100;1.0;1.0;1.0;1.758004003863155;42
er.ds.num.treeMRF(postOperator=tanh);4;1;28;2900;2900;800.253;100;1;1;1.0;1.0;1.0;2.3940759042463795;70
er.ds.num.treeMRF(postOperator=tanh);5;1;28;2900;2900;795.223;100;3;1;0.98;1.0;1.0;2.133474364641142;22
er.ds.num.treeMRF(postOperator=tanh);6;1;28;2900;2900;797.241;100;100;100;1.0;1.0;1.0;1.758004003863155;42
er.ds.num.treeMRF(postOperator=tanh);4;1;29;3000;3000;833.221;100;1;28;1.0;1.0;1.0;2.3940759042463795;70
er.ds.num.treeMRF(postOperator=tanh);5;1;29;3000;3000;830.393;100;3;1;0.98;1.0;1.0;2.133474364641142;22
er.ds.num.treeMRF(postOperator=tanh);6;1;29;3000;3000;831.239;100;100;100;1.0;1.0;1.0;1.758004003863155;30
er.ds.num.treeMRF(postOperator=tanh);4;1;30;3100;3100;865.993;100;1;12;1.0;1.0;1.0;2.3940759042463795;70
er.ds.num.treeMRF(postOperator=tanh);5;1;30;3100;3100;863.634;100;3;1;0.98;1.0;1.0;2.133474364641142;22
er.ds.num.treeMRF(postOperator=tanh);6;1;30;3100;3100;863.022;100;100;100;1.0;1.0;1.0;1.758004003863155;34
er.ds.num.treeMRF(postOperator=tanh);4;1;31;3200;3200;899.305;100;1;1;1.0;1.0;1.0;2.3940759042463795;70
er.ds.num.treeMRF(postOperator=tanh);5;1;31;3200;3200;897.303;100;3;1;0.98;1.0;1.0;2.133474364641142;22
er.ds.num.treeMRF(postOperator=tanh);6;1;31;3200;3200;899.985;100;1;99;1.0;1.0;1.0;1.7750273669744416;38
er.ds.num.treeMRF(postOperator=tanh);4;1;32;3300;3300;935.383;100;1;1;1.0;1.0;1.0;2.3940759042463795;70
er.ds.num.treeMRF(postOperator=tanh);5;1;32;3300;3300;933.697;100;3;29;0.98;1.0;1.0;2.133474364641142;22
er.ds.num.treeMRF(postOperator=tanh);6;1;32;3300;3300;935.055;100;6;94;1.0;1.0;1.0;1.7750273669744416;38
er.ds.num.treeMRF(postOperator=tanh);4;1;33;3400;3400;967.313;100;1;1;1.0;1.0;1.0;2.3940759042463795;70
er.ds.num.treeMRF(postOperator=tanh);5;1;33;3400;3400;961.71;100;3;24;0.98;1.0;1.0;2.133474364641142;22
er.ds.num.treeMRF(postOperator=tanh);6;1;33;3400;3400;958.48;100;19;81;1.0;1.0;1.0;1.7750273669744416;38
er.ds.num.treeMRF(postOperator=tanh);4;1;34;3500;3500;989.638;100;1;1;1.0;1.0;1.0;2.3940759042463795;70
er.ds.num.treeMRF(postOperator=tanh);5;1;34;3500;3500;983.021;100;3;20;0.98;1.0;1.0;2.133474364641142;22
er.ds.num.treeMRF(postOperator=tanh);6;1;34;3500;3500;981.182;100;41;59;1.0;1.0;1.0;1.7750273669744416;38
er.ds.num.treeMRF(postOperator=tanh);4;1;35;3600;3600;1012.821;100;1;1;1.0;1.0;1.0;2.3940759042463795;70
er.ds.num.treeMRF(postOperator=tanh);5;1;35;3600;3600;1007.239;100;3;12;0.98;1.0;1.0;2.133474364641142;22
er.ds.num.treeMRF(postOperator=tanh);6;1;35;3600;3600;1008.876;100;90;10;1.0;1.0;1.0;1.7750273669744416;38
er.ds.num.treeMRF(postOperator=tanh);4;1;36;3700;3700;1044.417;100;1;26;1.0;1.0;1.0;2.3940759042463795;70
er.ds.num.treeMRF(postOperator=tanh);5;1;36;3700;3700;1043.499;100;3;3;0.98;1.0;1.0;2.133474364641142;22
er.ds.num.treeMRF(postOperator=tanh);6;1;36;3700;3700;1044.468;100;100;100;1.0;1.0;1.0;1.7750273669744416;42
er.ds.num.treeMRF(postOperator=tanh);4;1;37;3800;3800;1079.159;100;1;5;1.0;1.0;1.0;2.3940759042463795;70
er.ds.num.treeMRF(postOperator=tanh);5;1;37;3800;3800;1076.747;100;3;1;0.98;1.0;1.0;2.133474364641142;22
er.ds.num.treeMRF(postOperator=tanh);6;1;37;3800;3800;1079.004;100;100;100;1.0;1.0;1.0;1.7750273669744416;38
er.ds.num.treeMRF(postOperator=tanh);4;1;38;3900;3900;1113.683;100;1;1;1.0;1.0;1.0;2.3940759042463795;70
er.ds.num.treeMRF(postOperator=tanh);5;1;38;3900;3900;1112.817;100;3;26;0.98;1.0;1.0;2.133474364641142;22
er.ds.num.treeMRF(postOperator=tanh);6;1;38;3900;3900;1108.643;100;100;100;1.0;1.0;1.0;1.7750273669744416;38
er.ds.num.treeMRF(postOperator=tanh);4;1;39;4000;4000;1139.258;100;1;96;0.98;1.0;1.0;2.3940759042463795;70
er.ds.num.treeMRF(postOperator=tanh);5;1;39;4000;4000;1134.105;100;3;21;0.98;1.0;1.0;2.133474364641142;22
er.ds.num.treeMRF(postOperator=tanh);6;1;39;4000;4000;1131.557;100;100;100;1.0;1.0;1.0;1.7750273669744416;38
er.ds.num.treeMRF(postOperator=tanh);4;1;40;4100;4100;1161.828;100;1;96;0.99;1.0;1.0;2.3940759042463795;70
er.ds.num.treeMRF(postOperator=tanh);5;1;40;4100;4100;1160.87;100;3;13;0.98;1.0;1.0;2.133474364641142;22
